"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"jason x is positively anti-darwinian : nine sequels and 400 years later , the teens are none the wiser and jason still kills on auto-pilot . ","jason x is positively anti-darwinian : nine sequels and 400 years later , the teens are none the wiser and jason still kills on auto-pilot . ",0.8677698373794556,0.8677698373794556,1,1,0,1,"Skipped"
"stealing harvard aspires to comedic grand larceny but [[stands]] convicted of nothing more than petty theft of your time . ","stealing harvard aspires to comedic grand larceny but [[stand]] convicted of nothing more than petty theft of your time . ",0.21574252843856812,0.643727719783783,0,1,0,34,"Successful"
"( d ) oes n't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful . ","( d ) oes n't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful . ",0.7833962440490723,0.7833962440490723,0,0,1,1,"Skipped"
"displaying about equal amounts of naiveté , [[passion]] and talent , beneath clouds establishes sen as a filmmaker of [[considerable]] potential . ","displaying about equal amounts of naiveté , [[eagerness]] and talent , beneath clouds establishes sen as a filmmaker of [[heavy]] potential . ",0.00986415147781372,0.5979716777801514,1,0,1,80,"Successful"
"` easily my choice for one of the year 's [[best]] films . ' ","` easily my choice for one of the year 's [[preferable]] films . ' ",0.0059233903884887695,0.859343945980072,1,0,1,38,"Successful"
"a very [[long]] movie , dull in [[stretches]] , with entirely too [[much]] focus on meal preparation and igloo construction . ","a very [[lasting]] movie , dull in [[broaden]] , with entirely too [[immensely]] focus on meal preparation and igloo construction . ",9.441375732421875e-05,0.4598601460456848,0,0,0,80,"Failed"
"as a first-time director , paxton has [[tapped]] something in himself as an actor that provides frailty with its dark [[soul]] . ","as a first-time director , paxton has [[bugged]] something in himself as an actor that provides frailty with its dark [[ame]] . ",0.0019191503524780273,0.9330191016197205,1,0,1,50,"Successful"
"it 's a [[grab]] [[bag]] of genres that do n't add up to a whole lot of sense . ","it 's a [[devouring]] [[packed]] of genres that do n't add up to a whole lot of sense . ",0.013781249523162842,0.6782002449035645,0,1,0,54,"Successful"
"[[instead]] of [[hiding]] pinocchio from critics , miramax should have hidden it from everyone . ","[[nonetheless]] of [[lurks]] pinocchio from critics , miramax should have hidden it from everyone . ",0.010719597339630127,0.8451563119888306,0,1,0,74,"Successful"
"portentous and pretentious , the [[weight]] of water is appropriately titled , given the heavy-handedness of it drama . ","portentous and pretentious , the [[weighing]] of water is appropriately titled , given the heavy-handedness of it drama . ",0.04143482446670532,0.7627990245819092,0,1,0,29,"Successful"
"altogether , this is [[successful]] as a film , while at the same time being a most [[touching]] reconsideration of the familiar [[masterpiece]] . ","altogether , this is [[thrive]] as a film , while at the same time being a most [[affected]] reconsideration of the familiar [[linchpin]] . ",0.005926311016082764,0.7235304713249207,1,0,1,49,"Successful"
"there has always been something [[likable]] about the marquis de sade . ","there has always been something [[unlikable]] about the marquis de sade . ",0.005770206451416016,0.9906883835792542,1,0,1,35,"Successful"
"the humor is forced and heavy-handed , and occasionally simply [[unpleasant]] . ","the humor is forced and heavy-handed , and occasionally simply [[naughty]] . ",0.003459155559539795,0.6434342861175537,0,1,0,41,"Successful"
"without ever becoming didactic , director carlos carrera [[expertly]] [[weaves]] this novelistic story of entangled interrelationships and complex morality . ","without ever becoming didactic , director carlos carrera [[clumsily]] [[weaved]] this novelistic story of entangled interrelationships and complex morality . ",0.00030100345611572266,0.6041781902313232,1,0,1,74,"Successful"
"partway through watching this [[saccharine]] , easter-egg-colored concoction , you realize that it is made up of three episodes of a [[rejected]] tv show . ","partway through watching this [[fatuous]] , easter-egg-colored concoction , you realize that it is made up of three episodes of a [[spurn]] tv show . ",0.03530150651931763,0.906846821308136,0,1,0,71,"Successful"
"for the most part , it 's a [[work]] of incendiary genius , steering clear of knee-jerk reactions and [[quick]] solutions . ","for the most part , it 's a [[labor]] of incendiary genius , steering clear of knee-jerk reactions and [[faster]] solutions . ",0.0058571696281433105,0.9800171256065369,1,0,1,80,"Successful"
"the [[special]] [[effects]] and many scenes of weightlessness look as good or better than in the original , while the oscar-winning sound and james horner 's [[rousing]] score make good use of the hefty audio system . ","the [[odd]] [[afflicts]] and many scenes of weightlessness look as good or better than in the original , while the oscar-winning sound and james horner 's [[electrifying]] score make good use of the hefty audio system . ",0.039873480796813965,0.30778437852859497,1,1,1,80,"Failed"
"not since freddy got fingered has a major release been [[so]] [[painful]] to sit through . ","not since freddy got fingered has a major release been [[alike]] [[poignant]] to sit through . ",0.0002487301826477051,0.5364114046096802,0,1,0,80,"Successful"
"the movie is what [[happens]] when you blow up small [[potatoes]] to 10 [[times]] their natural size , and it ai n't [[pretty]] . ","the movie is what [[penetrates]] when you blow up small [[pommes]] to 10 [[day]] their natural size , and it ai n't [[altogether]] . ",0.0012696385383605957,0.8252469301223755,0,1,0,80,"Successful"
"we have n't seen such hilarity since say it is n't so ! ","we have n't seen such hilarity since say it is n't so ! ",0.9991056323051453,0.9991056323051453,0,0,1,1,"Skipped"
"to call the other side of heaven `` [[appalling]] '' would be to underestimate just how dangerous entertainments like it can be . ","to call the other side of heaven `` [[harrowing]] '' would be to underestimate just how dangerous entertainments like it can be . ",0.07229840755462646,0.6047214269638062,0,1,0,45,"Successful"
"nothing is [[sacred]] in this gut-buster . ","nothing is [[blessed]] in this gut-buster . ",0.12131857872009277,0.5958766937255859,0,1,0,37,"Successful"
"feels [[haphazard]] , as if the writers mistakenly thought they could achieve an air of frantic spontaneity by [[simply]] tossing in lots of characters doing silly [[stuff]] and stirring the pot . ","feels [[disorderly]] , as if the writers mistakenly thought they could achieve an air of frantic spontaneity by [[scarcely]] tossing in lots of characters doing silly [[dope]] and stirring the pot . ",0.00013887882232666016,0.3408541679382324,0,0,0,80,"Failed"
"[[tries]] to add some spice to its quirky sentiments but the taste is all too familiar . ","[[strives]] to add some spice to its quirky sentiments but the taste is all too familiar . ",0.030106842517852783,0.7330759167671204,0,1,0,61,"Successful"
"at its [[worst]] , it implodes in a series of very [[bad]] special effects . ","at its [[finest]] , it implodes in a series of very [[wicked]] special effects . ",0.00016701221466064453,0.9323118925094604,0,1,0,80,"Successful"
"with tightly organized [[efficiency]] , numerous flashbacks and a constant [[edge]] of [[tension]] , miller 's film is one of 2002 's involvingly adult surprises . ","with tightly organized [[efficacy]] , numerous flashbacks and a constant [[margin]] of [[stress]] , miller 's film is one of 2002 's involvingly adult surprises . ",0.003706514835357666,0.5732170343399048,1,0,1,80,"Successful"
"a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . ","a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . ",0.9997250437736511,0.9997250437736511,1,1,0,1,"Skipped"
"a warm but [[realistic]] meditation on friendship , family and [[affection]] . ","a warm but [[concrete]] meditation on friendship , family and [[nausea]] . ",4.2319297790527344e-05,0.1469864845275879,1,1,1,80,"Failed"
"at times , the suspense is palpable , but by the end there 's a sense that the crux of the mystery hinges on a [[technicality]] that strains credulity and leaves the viewer haunted by the [[waste]] of potential . ","at times , the suspense is palpable , but by the end there 's a sense that the crux of the mystery hinges on a [[formality]] that strains credulity and leaves the viewer haunted by the [[wastage]] of potential . ",0.11039948463439941,0.8138910531997681,0,1,0,80,"Successful"
"while the resident evil games may [[have]] set new standards for thrills , suspense , and gore for video games , the movie really only succeeds in the third of these . ","while the resident evil games may [[ont]] set new standards for thrills , suspense , and gore for video games , the movie really only succeeds in the third of these . ",0.18160945177078247,0.6945942640304565,0,1,0,62,"Successful"
"it 's a [[remarkably]] solid and [[subtly]] satirical tour de force . ","it 's a [[markedly]] solid and [[tactfully]] satirical tour de force . ",5.650520324707031e-05,0.008851170539855957,1,1,1,80,"Failed"
"director andrew niccol ... [[demonstrates]] a [[wry]] understanding of the quirks of fame . ","director andrew niccol ... [[exposition]] a [[cynical]] understanding of the quirks of fame . ",0.0006306767463684082,0.9872204661369324,1,0,1,80,"Successful"
"when leguizamo finally plugged an irritating [[character]] late in the [[movie]] . ","when leguizamo finally plugged an irritating [[hallmarks]] late in the [[panorama]] . ",0.0004621744155883789,0.02962559461593628,0,0,0,80,"Failed"
"thekids [[will]] probably [[stay]] amused at the kaleidoscope of big , colorful characters . ","thekids [[lust]] probably [[leftovers]] amused at the kaleidoscope of big , colorful characters . ",0.000554502010345459,0.16307449340820312,1,1,1,80,"Failed"
"mattei is tiresomely [[grave]] and long-winded , as if circularity itself indicated [[profundity]] . ","mattei is tiresomely [[deeply]] and long-winded , as if circularity itself indicated [[fearlessness]] . ",0.0017045140266418457,0.07208251953125,0,0,0,80,"Failed"
"... plays like somebody spliced [[random]] moments of a chris [[rock]] [[routine]] into what is otherwise a cliche-riddled but self-serious spy thriller . ","... plays like somebody spliced [[wanton]] moments of a chris [[rocks]] [[everyday]] into what is otherwise a cliche-riddled but self-serious spy thriller . ",0.00040990114212036133,0.002536296844482422,0,0,0,80,"Failed"
"an overemphatic , would-be wacky , [[ultimately]] [[tedious]] sex farce . ","an overemphatic , would-be wacky , [[maybe]] [[pesky]] sex farce . ",0.0017147660255432129,0.7996663451194763,0,1,0,66,"Successful"
"it all [[adds]] up to good [[fun]] . ","it all [[extras]] up to good [[joke]] . ",0.00015342235565185547,0.9674921631813049,1,0,1,80,"Successful"
"whether writer-director anne fontaine 's film is a ghost [[story]] , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as [[seductive]] as it is [[haunting]] . ","whether writer-director anne fontaine 's film is a ghost [[annals]] , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as [[bewitching]] as it is [[anguished]] . ",0.006860077381134033,0.18697524070739746,1,1,1,80,"Failed"
"another in-your-face wallow in the lower depths made by people who have never sung those blues . ","another in-your-face wallow in the lower depths made by people who have never sung those blues . ",0.9091087579727173,0.9091087579727173,1,1,0,1,"Skipped"
"a very well-made , [[funny]] and [[entertaining]] picture . ","a very well-made , [[distracting]] and [[distract]] picture . ",2.3603439331054688e-05,0.9720725417137146,1,0,1,79,"Successful"
"it 's worth seeing just on the basis of the [[wisdom]] , and at times , the [[startling]] [[optimism]] , of the children . ","it 's worth seeing just on the basis of the [[intellect]] , and at times , the [[stun]] [[optimist]] , of the children . ",0.00026541948318481445,0.003938615322113037,1,1,1,80,"Failed"
"despite its title , punch-drunk [[love]] is never heavy-handed . ","despite its title , punch-drunk [[adores]] is never heavy-handed . ",0.14629381895065308,0.9551779627799988,1,0,1,42,"Successful"
"if director michael dowse only [[superficially]] understands his characters , he does n't [[hold]] them in contempt . ","if director michael dowse only [[sweetly]] understands his characters , he does n't [[held]] them in contempt . ",0.025290966033935547,0.5509660840034485,0,1,0,80,"Successful"
"it 's [[refreshing]] to see a girl-power movie that does n't [[feel]] it has to prove anything . ","it 's [[gratifying]] to see a girl-power movie that does n't [[sense]] it has to prove anything . ",0.006920278072357178,0.5372126698493958,1,0,1,72,"Successful"
"the film may appear naked in its narrative form ... but it goes [[deeper]] than that , to fundamental choices that include the complexity of the catholic doctrine ","the film may appear naked in its narrative form ... but it goes [[longer]] than that , to fundamental choices that include the complexity of the catholic doctrine ",0.18946504592895508,0.8065475225448608,1,0,1,54,"Successful"
"however it may please those who love movies that [[blare]] with pop songs , young science fiction fans will stomp away in disgust . ","however it may please those who love movies that [[reverberating]] with pop songs , young science fiction fans will stomp away in disgust . ",0.16063523292541504,0.6165732145309448,0,1,0,57,"Successful"
"as [[vulgar]] as it is [[banal]] . ","as [[brute]] as it is [[everyday]] . ",0.0002582669258117676,0.9989011287689209,0,1,0,77,"Successful"
"zhang ... has done an [[amazing]] job of getting realistic performances from his mainly nonprofessional cast . ","zhang ... has done an [[unbelievable]] job of getting realistic performances from his mainly nonprofessional cast . ",0.03779786825180054,0.576244592666626,1,0,1,61,"Successful"
"outer-space buffs might love this film , but others will find its pleasures intermittent . ","outer-space buffs might love this film , but others will find its pleasures intermittent . ",0.9995326995849609,0.9995326995849609,1,1,0,1,"Skipped"
"maud and roland 's search for an unknowable past makes for a haunting literary detective story , but labute [[pulls]] off a neater trick in possession : he makes language [[sexy]] . ","maud and roland 's search for an unknowable past makes for a haunting literary detective story , but labute [[pulling]] off a neater trick in possession : he makes language [[hotter]] . ",0.020711958408355713,0.6124709844589233,1,0,1,80,"Successful"
"more [[whiny]] [[downer]] than corruscating [[commentary]] . ","more [[egomaniacal]] [[donner]] than corruscating [[observational]] . ",0.0002582669258117676,0.2733182907104492,0,0,0,33,"Failed"
"there are simply too [[many]] ideas floating around -- part farce , part sliding doors , part pop video -- and yet [[failing]] to exploit them . ","there are simply too [[assorted]] ideas floating around -- part farce , part sliding doors , part pop video -- and yet [[frailty]] to exploit them . ",0.01636415719985962,0.5762277841567993,0,1,0,80,"Successful"
"it 's another [[stale]] , kill-by-numbers flick , [[complete]] with blade-thin [[characters]] and terrible , pun-laden [[dialogue]] . ","it 's another [[ancient]] , kill-by-numbers flick , [[whole]] with blade-thin [[ascribe]] and terrible , pun-laden [[debated]] . ",9.298324584960938e-05,0.12188178300857544,0,0,0,80,"Failed"
"what [[distinguishes]] time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated [[emotions]] fueling terrorist acts . ","what [[distinguishing]] time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated [[sentiment]] fueling terrorist acts . ",0.0669255256652832,0.6720107197761536,1,0,1,45,"Successful"
"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ","i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ",0.6723482608795166,0.6723482608795166,1,1,0,1,"Skipped"
"the movie 's accumulated force still [[feels]] like an [[ugly]] knot tightening in your [[stomach]] . ","the movie 's accumulated force still [[deems]] like an [[dastardly]] knot tightening in your [[ache]] . ",0.0013439655303955078,0.8391926288604736,0,1,0,80,"Successful"
"at least one scene is so [[disgusting]] that viewers may be hard pressed to retain their lunch . ","at least one scene is so [[filthy]] that viewers may be hard pressed to retain their lunch . ",0.026713907718658447,0.899267852306366,0,1,0,61,"Successful"
"it has [[charm]] to spare , and unlike many romantic comedies , it does not alienate either gender in the audience . ","it has [[tempting]] to spare , and unlike many romantic comedies , it does not alienate either gender in the audience . ",0.056489646434783936,0.6481411457061768,1,0,1,62,"Successful"
"an operatic , sprawling picture that 's entertainingly acted , [[magnificently]] shot and [[gripping]] enough to sustain most of its 170-minute length . ","an operatic , sprawling picture that 's entertainingly acted , [[neatly]] shot and [[wrenching]] enough to sustain most of its 170-minute length . ",0.00829845666885376,0.0981224775314331,1,1,1,80,"Failed"
"a [[giggle]] a minute . ","a [[travesty]] a minute . ",0.005448400974273682,0.9931000471115112,1,0,1,51,"Successful"
"[[uses]] [[sharp]] humor and insight into human nature to examine class conflict , adolescent yearning , the roots of [[friendship]] and sexual identity . ","[[consuming]] [[harsh]] humor and insight into human nature to examine class conflict , adolescent yearning , the roots of [[amigo]] and sexual identity . ",0.00014102458953857422,0.3239629864692688,1,1,1,80,"Failed"
"the continued good chemistry between carmen and juni is what [[keeps]] this slightly disappointing sequel going , with enough amusing banter -- blessedly curse-free -- to keep both kids and parents entertained . ","the continued good chemistry between carmen and juni is what [[stays]] this slightly disappointing sequel going , with enough amusing banter -- blessedly curse-free -- to keep both kids and parents entertained . ",0.21846508979797363,0.5250847339630127,1,0,1,78,"Successful"
"i 'm just too [[bored]] to [[care]] . ","i 'm just too [[drilled]] to [[loving]] . ",4.553794860839844e-05,0.2929708957672119,0,0,0,46,"Failed"
"one of the more [[irritating]] cartoons you will see this , or any , year . ","one of the more [[agonising]] cartoons you will see this , or any , year . ",0.04346686601638794,0.9822267889976501,0,1,0,64,"Successful"
"it 's one heck of a character study -- not of hearst or davies but of the unique relationship between them . ","it 's one heck of a character study -- not of hearst or davies but of the unique relationship between them . ",0.5836597681045532,0.5836597681045532,0,0,1,1,"Skipped"
"it moves quickly , adroitly , and without fuss ; it does n't give you time to reflect on the inanity -- and the cold war datedness -- of its premise . ","it moves quickly , adroitly , and without fuss ; it does n't give you time to reflect on the inanity -- and the cold war datedness -- of its premise . ",0.9079762697219849,0.9079762697219849,0,0,1,1,"Skipped"
"i am [[sorry]] that i was [[unable]] to get the full [[brunt]] of the [[comedy]] . ","i am [[apologies]] that i was [[able]] to get the full [[clout]] of the [[hilarity]] . ",0.0005968809127807617,0.9983734488487244,0,1,0,60,"Successful"
"a [[good]] [[piece]] of [[work]] more often than not . ","a [[adequate]] [[fragment]] of [[acted]] more often than not . ",5.4836273193359375e-05,0.5770114660263062,1,0,1,80,"Successful"
"while the ideas about techno-saturation are far from novel , they 're presented with a [[wry]] dark humor . ","while the ideas about techno-saturation are far from novel , they 're presented with a [[sneering]] dark humor . ",0.029868364334106445,0.6960601806640625,1,0,1,41,"Successful"
"charles ' entertaining film chronicles seinfeld 's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe [[comic]] adams ' attempts to get his shot at the big time . ","charles ' entertaining film chronicles seinfeld 's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe [[unfunny]] adams ' attempts to get his shot at the big time . ",0.09557574987411499,0.8226237893104553,1,0,1,45,"Successful"
"an [[exhilarating]] futuristic thriller-noir , minority report twists the best of technology around a gripping story , delivering a [[riveting]] , pulse intensifying escapist adventure of the first order ","an [[tempting]] futuristic thriller-noir , minority report twists the best of technology around a gripping story , delivering a [[baffling]] , pulse intensifying escapist adventure of the first order ",6.103515625e-05,0.00039702653884887695,1,1,1,80,"Failed"
"[[beautifully]] [[observed]] , miraculously unsentimental comedy-drama . ","[[unspeakably]] [[followed]] , miraculously unsentimental comedy-drama . ",0.002623915672302246,0.08390659093856812,1,1,1,80,"Failed"
"the film 's hackneyed message is not [[helped]] by the [[thin]] characterizations , nonexistent plot and [[pretentious]] visual style . ","the film 's hackneyed message is not [[aid]] by the [[lean]] characterizations , nonexistent plot and [[cheeky]] visual style . ",0.0002390742301940918,0.0018749833106994629,0,0,0,80,"Failed"
"a breezy romantic comedy that has the punch of a [[good]] sitcom , while offering [[exceptionally]] well-detailed characters . ","a breezy romantic comedy that has the punch of a [[adequate]] sitcom , while offering [[horribly]] well-detailed characters . ",0.0007654428482055664,0.13477438688278198,1,1,1,80,"Failed"
"[[should]] [[have]] been someone else - ","[[awaited]] [[enjoy]] been someone else - ",0.031312406063079834,0.9827695488929749,0,1,0,78,"Successful"
"coughs and [[sputters]] on its own postmodern conceit . ","coughs and [[crackles]] on its own postmodern conceit . ",0.002799510955810547,0.9628052711486816,0,1,0,59,"Successful"
"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . ","the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . ",0.5711071491241455,0.5711071491241455,0,0,1,1,"Skipped"
"almost [[gags]] on its own [[gore]] . ","almost [[giggle]] on its own [[mountains]] . ",0.002443552017211914,0.9993305802345276,0,1,0,40,"Successful"
"a [[marvel]] like none you 've seen . ","a [[gemstone]] like none you 've seen . ",0.11966246366500854,0.9600866436958313,1,0,1,16,"Successful"
"[[trite]] , [[banal]] , cliched , mostly [[inoffensive]] . ","[[petty]] , [[everyday]] , cliched , mostly [[gentle]] . ",1.5616416931152344e-05,0.9638701677322388,0,1,0,80,"Successful"
"immersing us in the endlessly [[inventive]] , fiercely competitive world of hip-hop djs , the project is [[sensational]] and revelatory , even if scratching makes you itch . ","immersing us in the endlessly [[imaginary]] , fiercely competitive world of hip-hop djs , the project is [[tabloid]] and revelatory , even if scratching makes you itch . ",0.00021523237228393555,0.011972784996032715,1,1,1,80,"Failed"
"the movie has an infectious exuberance that will [[engage]] anyone with a passing interest in the skate/surf culture , the l.a. beach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground out of the refuse of adults . ","the movie has an infectious exuberance that will [[hired]] anyone with a passing interest in the skate/surf culture , the l.a. beach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground out of the refuse of adults . ",0.043367743492126465,0.4015607237815857,1,1,1,80,"Failed"
"yakusho and shimizu ... create [[engaging]] characterizations in imamura 's lively and [[enjoyable]] cultural mix . ","yakusho and shimizu ... create [[hire]] characterizations in imamura 's lively and [[agreeable]] cultural mix . ",1.239776611328125e-05,0.016353189945220947,1,1,1,80,"Failed"
"this is wild surreal stuff , but [[brilliant]] and the camera just kind of sits there and [[lets]] you look at this and its like you 're going from one room to the next and none of them have any relation to the other . ","this is wild surreal stuff , but [[briiliant]] and the camera just kind of sits there and [[allows]] you look at this and its like you 're going from one room to the next and none of them have any relation to the other . ",0.27232277393341064,0.5200893878936768,1,0,1,80,"Successful"
"there is very little dread or apprehension , and though i like the [[creepy]] ideas , they are not [[executed]] with anything more than perfunctory [[skill]] . ","there is very little dread or apprehension , and though i like the [[terrifying]] ideas , they are not [[imposed]] with anything more than perfunctory [[ability]] . ",0.0339316725730896,0.5408902168273926,0,1,0,80,"Successful"
"the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly [[unfunny]] comedy . ","the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly [[funnier]] comedy . ",0.17057126760482788,0.8457747101783752,0,1,0,66,"Successful"
"[[good]] car chases , great fight scenes , and a distinctive [[blend]] of european , american and asian influences . ","[[adequate]] car chases , great fight scenes , and a distinctive [[jumpsuit]] of european , american and asian influences . ",6.628036499023438e-05,0.01971966028213501,1,1,1,80,"Failed"
"the last 20 minutes are [[somewhat]] redeeming , but most of the movie is the same teenage american road-trip drek we 've seen before - only this time you have to read the [[fart]] [[jokes]] ","the last 20 minutes are [[loosely]] redeeming , but most of the movie is the same teenage american road-trip drek we 've seen before - only this time you have to read the [[farting]] [[giggle]] ",0.0038577914237976074,0.7117019891738892,0,1,0,80,"Successful"
"even in its most tedious scenes , russian ark is [[mesmerizing]] . ","even in its most tedious scenes , russian ark is [[staggering]] . ",0.048376381397247314,0.9537572264671326,1,0,1,43,"Successful"
"with its [[dogged]] hollywood naturalism and the inexorable passage of its characters toward sainthood , windtalkers is nothing but a sticky-sweet soap . ","with its [[persevering]] hollywood naturalism and the inexorable passage of its characters toward sainthood , windtalkers is nothing but a sticky-sweet soap . ",0.16608619689941406,0.7769473791122437,0,1,0,44,"Successful"
"generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . ","generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . ",0.5880568027496338,0.5880568027496338,0,0,1,1,"Skipped"
"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . ","something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . ",0.9829049706459045,0.9829049706459045,0,0,1,1,"Skipped"
"oh come on . ","oh come on . ",0.9950075745582581,0.9950075745582581,1,1,0,1,"Skipped"
"a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , [[haunting]] [[film]] that allows the seeds of the imagination to germinate . ","a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , [[conjuring]] [[photographer]] that allows the seeds of the imagination to germinate . ",0.000591278076171875,0.0026184916496276855,1,1,1,80,"Failed"
"not only are the special effects and narrative flow much improved , and daniel radcliffe more [[emotionally]] assertive this time around as harry , but the film [[conjures]] the magic of author j.k. rowling 's books . ","not only are the special effects and narrative flow much improved , and daniel radcliffe more [[intellectually]] assertive this time around as harry , but the film [[begs]] the magic of author j.k. rowling 's books . ",0.018030285835266113,0.09759390354156494,1,1,1,80,"Failed"
"it 's clear the filmmakers were n't sure where they wanted their story to go , and even more clear that they lack the [[skills]] to get us to this [[undetermined]] destination . ","it 's clear the filmmakers were n't sure where they wanted their story to go , and even more clear that they lack the [[proficient]] to get us to this [[unsung]] destination . ",0.018103361129760742,0.13104015588760376,0,0,0,80,"Failed"
"( t ) his beguiling belgian fable , very much its own droll and [[delicate]] little film , has some touching things to say about what is [[important]] in life and why . ","( t ) his beguiling belgian fable , very much its own droll and [[flimsy]] little film , has some touching things to say about what is [[big]] in life and why . ",0.0015492439270019531,0.10188966989517212,1,1,1,80,"Failed"
"even on those rare occasions when the narrator stops yammering , miller 's hand often feels [[unsure]] . ","even on those rare occasions when the narrator stops yammering , miller 's hand often feels [[iffy]] . ",0.20175504684448242,0.8043351769447327,0,1,0,29,"Successful"
"( chaiken 's ) talent lies in an [[evocative]] , accurate observation of a distinctive milieu and in the lively , convincing dialogue she [[creates]] for her characters . ","( chaiken 's ) talent lies in an [[autobiographical]] , accurate observation of a distinctive milieu and in the lively , convincing dialogue she [[begets]] for her characters . ",0.0001925826072692871,0.5283841490745544,1,0,1,80,"Successful"
"sticky sweet sentimentality , [[clumsy]] plotting and a rosily myopic view of life in the wwii-era mississippi delta undermine this adaptation . ","sticky sweet sentimentality , [[fraught]] plotting and a rosily myopic view of life in the wwii-era mississippi delta undermine this adaptation . ",0.08539450168609619,0.6509305238723755,0,1,0,47,"Successful"
"it [[inspires]] a continuing and deeply [[satisfying]] awareness of the best movies as [[monumental]] ` picture shows . ' ","it [[induce]] a continuing and deeply [[positives]] awareness of the best movies as [[dreaded]] ` picture shows . ' ",7.021427154541016e-05,0.9396563172340393,1,0,1,80,"Successful"
"featuring a dangerously [[seductive]] performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly [[realistic]] results . ","featuring a dangerously [[tempt]] performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly [[actual]] results . ",0.0007274746894836426,0.21617376804351807,1,1,1,80,"Failed"
"[[gives]] you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men [[alive]] . ","[[affords]] you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men [[lived]] . ",6.258487701416016e-05,0.00047326087951660156,1,1,1,80,"Failed"
"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther 's story is a [[compelling]] quest for truth . ","if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther 's story is a [[definite]] quest for truth . ",0.45990580320358276,0.685174822807312,1,0,1,63,"Successful"
"it 's too [[bad]] that the helping hand he uses to stir his ingredients is also a [[heavy]] one . ","it 's too [[inauspicious]] that the helping hand he uses to stir his ingredients is also a [[tremendous]] one . ",0.000544130802154541,0.5540029406547546,0,1,0,80,"Successful"
"yes , [[dull]] . ","yes , [[beard]] . ",0.0010976791381835938,0.9864559173583984,0,1,0,44,"Successful"
"some of their jokes [[work]] , but most fail miserably and in the end , pumpkin is far more [[offensive]] than it is funny . ","some of their jokes [[collaborate]] , but most fail miserably and in the end , pumpkin is far more [[aggressive]] than it is funny . ",0.019975244998931885,0.46694791316986084,0,0,0,80,"Failed"
"intriguing documentary which is emotionally diluted by focusing on the story 's least interesting subject . ","intriguing documentary which is emotionally diluted by focusing on the story 's least interesting subject . ",0.9478442668914795,0.9478442668914795,0,0,1,1,"Skipped"
"[[shaky]] close-ups of turkey-on-rolls , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw easy chuckles but [[lead]] nowhere . ","[[delicate]] close-ups of turkey-on-rolls , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw easy chuckles but [[advance]] nowhere . ",0.012180089950561523,0.2612282633781433,0,0,0,80,"Failed"
"the [[inspirational]] screenplay by mike [[rich]] covers a [[lot]] of ground , perhaps too much , but ties things together , neatly , by the end . ","the [[inspired]] screenplay by mike [[plentiful]] covers a [[number]] of ground , perhaps too much , but ties things together , neatly , by the end . ",0.13184279203414917,0.6679054498672485,1,0,1,57,"Successful"
